MAG13_MS100_SN338 X,MAG13_MS100_SN338 Y,MAG13_MS100_SN338 Z,MAG13_MS100_SN596 X,MAG13_MS100_SN596 Y,MAG13_MS100_SN596 Z,MAG13_MS100_SN597 X,MAG13_MS100_SN597 Y,MAG13_MS100_SN597 Z,MAG13_MSL100_SN773 X,MAG13_MSL100_SN773 Y,MAG13_MSL100_SN773 Z,MAG13_MSL100_SN594 X,MAG13_MSL100_SN594 Y,MAG13_MSL100_SN594 Z,MAG13_MSL100_SN777 X,MAG13_MSL100_SN777 Y,MAG13_MSL100_SN777 Z,MAG13_MS70_SN339 X,MAG13_MS70_SN339 Y,MAG13_MS70_SN339 Z
-428.011E-9,-534.844E-9,116.838E-9,-535.244E-9,-530.170E-9,128.457E-9,-741.566E-9,-569.164E-9,230.215E-9,-882.986E-9,-530.170E-9,270.545E-9,-1.317E-6,-497.452E-9,480.872E-9,-2.255E-6,-354.963E-9,798.834E-9,-6.248E-6,1.333E-6,2.514E-6
-427.744E-9,-536.313E-9,117.907E-9,-532.907E-9,-529.502E-9,128.523E-9,-741.032E-9,-568.763E-9,229.280E-9,-881.450E-9,-530.103E-9,269.743E-9,-1.317E-6,-497.452E-9,480.672E-9,-2.255E-6,-354.830E-9,798.367E-9,-6.247E-6,1.335E-6,2.515E-6
-426.408E-9,-535.244E-9,119.242E-9,-533.241E-9,-527.632E-9,128.457E-9,-740.631E-9,-568.496E-9,227.811E-9,-882.051E-9,-530.437E-9,270.545E-9,-1.317E-6,-498.921E-9,480.605E-9,-2.255E-6,-355.631E-9,799.102E-9,-6.245E-6,1.336E-6,2.516E-6
-427.543E-9,-536.112E-9,119.109E-9,-533.909E-9,-526.698E-9,127.922E-9,-740.230E-9,-567.561E-9,229.280E-9,-882.252E-9,-529.903E-9,271.546E-9,-1.316E-6,-498.053E-9,479.270E-9,-2.255E-6,-354.830E-9,798.768E-9,-6.244E-6,1.338E-6,2.517E-6
-428.812E-9,-534.310E-9,118.975E-9,-532.974E-9,-525.229E-9,128.857E-9,-740.498E-9,-567.161E-9,227.945E-9,-881.784E-9,-530.437E-9,270.010E-9,-1.315E-6,-498.520E-9,480.872E-9,-2.255E-6,-354.830E-9,798.968E-9,-6.244E-6,1.339E-6,2.517E-6
-427.744E-9,-534.310E-9,120.110E-9,-531.906E-9,-524.895E-9,128.323E-9,-739.429E-9,-567.962E-9,231.684E-9,-883.253E-9,-530.904E-9,270.945E-9,-1.314E-6,-496.651E-9,479.871E-9,-2.254E-6,-355.231E-9,798.768E-9,-6.243E-6,1.340E-6,2.519E-6
-427.610E-9,-534.310E-9,119.643E-9,-532.306E-9,-524.828E-9,130.193E-9,-738.761E-9,-566.360E-9,230.482E-9,-882.853E-9,-530.437E-9,270.411E-9,-1.314E-6,-497.853E-9,480.338E-9,-2.255E-6,-354.830E-9,799.502E-9,-6.242E-6,1.340E-6,2.519E-6
-428.545E-9,-535.511E-9,119.509E-9,-532.707E-9,-523.493E-9,129.124E-9,-739.029E-9,-566.760E-9,229.481E-9,-881.250E-9,-530.303E-9,270.945E-9,-1.315E-6,-498.854E-9,480.472E-9,-2.254E-6,-355.431E-9,799.369E-9,-6.241E-6,1.341E-6,2.520E-6
-430.014E-9,-532.974E-9,120.310E-9,-532.841E-9,-523.760E-9,130.860E-9,-739.696E-9,-565.825E-9,229.280E-9,-881.651E-9,-530.303E-9,269.476E-9,-1.315E-6,-499.188E-9,479.537E-9,-2.255E-6,-354.963E-9,799.235E-9,-6.241E-6,1.341E-6,2.520E-6
-427.744E-9,-533.108E-9,118.708E-9,-533.108E-9,-523.092E-9,131.127E-9,-738.628E-9,-565.558E-9,229.481E-9,-882.652E-9,-529.502E-9,269.743E-9,-1.314E-6,-500.257E-9,479.270E-9,-2.255E-6,-354.429E-9,798.768E-9,-6.241E-6,1.341E-6,2.520E-6
